,LR,RF,NN
0,0.0937395099026519,0.7969117153407184,0.0937395099026519
1,0.09583752937227258,0.7907015777106412,0.09969788519637462
2,0.09734810339039947,0.7980026854649211,0.10129237999328634
3,0.0968445787176905,0.7933870426317556,0.0968445787176905
4,0.09600537092984222,0.7938066465256798,0.19721383014434374
