,LR,RF,NN
0,0.7677912051023833,0.8027022490768715,0.824773413897281
1,0.7635112453843572,0.7963242698892246,0.8220879489761665
2,0.7726586102719033,0.8067304464585431,0.831067472306143
3,0.7700570661295737,0.8021987244041625,0.8278784827123196
4,0.76703591809332,0.8031218529707955,0.82527693856999
