,LR,RF,NN
0,0.769889224572004,0.8027022490768715,0.8119335347432024
1,0.7649378986236992,0.7962403491104397,0.8075696542463914
2,0.7749244712990937,0.8068982880161127,0.8035414568647197
3,0.771819402484055,0.8022826451829473,0.814535078885532
4,0.7690500167841557,0.8032057737495804,0.8095837529372273
