,LR,RF,NN
0,0.7460557233971131,0.8149546827794562,0.8404665995300437
1,0.7466431688486069,0.8059751594494797,0.8373615307150051
2,0.7508392077878483,0.8203256126216851,0.8410540449815375
3,0.7529372272574689,0.8151225243370258,0.845669687814703
4,0.7505874454514938,0.8138637126552535,0.8408862034239678
