,LR,RF,NN
0,0.7041792547834844,0.7989258140315542,0.8223397113125209
1,0.6986404833836858,0.7933870426317556,0.8266196710305471
2,0.7063611950318899,0.8048841893252769,0.8313192346424975
3,0.7057737495803961,0.8017791205102384,0.8298925814031555
4,0.7115642833165492,0.7987579724739846,0.8276267203759651
