,LR,RF,NN
0,0.7614132259147365,0.8148707620006713,0.8499496475327291
1,0.7557905337361531,0.8070661295736824,0.8442430345753609
2,0.7630077207116482,0.8199899295065458,0.8497818059751594
3,0.7673716012084593,0.8191507217186975,0.8468445787176905
4,0.760154414232964,0.8130245048674052,0.8450822423632092
