,LR,RF,NN
0,0.7701409869083585,0.8046324269889225,0.8439912722390064
1,0.7644343739509902,0.7971634776770729,0.8382846592816381
2,0.7772742531050688,0.8085767035918093,0.8376132930513596
3,0.7742531050688151,0.8050520308828466,0.8409701242027526
4,0.772322927156764,0.8067304464585431,0.8408862034239678
