,LR,RF,NN
0,0.739845585767036,0.809248069822088,0.8412218865391071
1,0.7346424974823766,0.8067304464585431,0.8324941255454851
2,0.7414400805639476,0.8130245048674052,0.8384525008392077
3,0.7462235649546828,0.809248069822088,0.835934877475663
4,0.7432863376972139,0.809248069822088,0.8366062437059416
