,LR,RF,NN
0,0.763595166163142,0.8110943269553541,0.845166163141994
1,0.7557905337361531,0.8100033568311514,0.8421450151057401
2,0.7642665323934206,0.8183115139308493,0.8485229942933871
3,0.7682947297750923,0.8168848606915072,0.8498657267539442
4,0.7634273246055724,0.8123531386371265,0.8472641826116146
