,LR,RF,NN
0,0.7659449479691172,0.8144511581067473,0.8496139644175897
1,0.7610775427995972,0.8109264853977844,0.8426485397784491
2,0.7693856998992951,0.8209130580731789,0.8433199060087277
3,0.7714837193689158,0.8152064451158106,0.8477677072843236
4,0.7673716012084593,0.8149546827794562,0.8480194696206781
