,LR,RF,NN
0,0.7603222557905337,0.8144511581067473,0.8474320241691843
1,0.756294058408862,0.8098355152735818,0.8397113125209802
2,0.7612453843571668,0.8184793554884189,0.8416414904330313
3,0.7657771064115475,0.8177240684793555,0.8475159449479691
4,0.7596508895602552,0.8167170191339376,0.8455018462571333
