,skew,statistic,pvalue
47,0.03948348979724147,3.933469195793317,8.372857348444272e-05
48,0.012101133765326845,1.2059781614660552,0.22782591101970762
49,-0.02892824016293943,-2.882441520840847,0.003946063751322886
50,-0.040503720084661625,-4.035025594382339,5.459634590297534e-05
51,-0.029536605999581547,-2.9430336237049874,0.0032501311638394232
52,0.03726019493343516,3.712135607891943,0.00020551781917831804
53,0.061699637682579904,6.143269708318512,8.083984474701472e-10
54,-0.012641545013162702,-1.2598304071432942,0.20773054810106417
55,0.1179009658073764,11.709796911191898,1.1355127884724152e-31
56,0.04734917046852635,4.716269608493153,2.4020808713000026e-06
57,-0.0009507176413726325,-0.09475032937171132,0.9245131407085945
58,0.07732176222222968,7.694568324834488,1.4197266507521262e-14
59,-0.04928243998012607,-4.9086066013388345,9.172576620970468e-07
60,0.09133668133058098,9.083917982285104,1.0473520801534788e-19
61,-0.06119688288602803,-6.093305439584841,1.106027395979106e-09
62,0.0653864231129382,6.509594294758226,7.535404194966246e-11
63,-0.040468420176687635,-4.031511852890211,5.541920105290465e-05
64,0.023562856156056085,2.347993908970102,0.018874829963673807
65,-0.008891002158885877,-0.8860768911625595,0.37557609462472064
66,0.026715377666754712,2.66203132218756,0.007767065050968625
67,0.05675186536989719,5.651457589606326,1.5909294304776998e-08
68,-0.004189468610058048,-0.4175286772496604,0.6762917530307808
69,0.03622870996364304,3.6094397361003994,0.000306859049957726
70,-0.013282069025445415,-1.3236582227543012,0.18561657913788632
71,0.020064536073605886,1.9994691709390078,0.045557614279641646
72,0.05562277506966821,5.539195680322428,3.038639710073655e-08
73,-0.011815727107792868,-1.1775370336444464,0.23898122512874087
74,0.077012587008378,7.663891974828959,1.8038162989485018e-14
75,0.06907245525221221,6.8757125300312785,6.168077267173486e-12
76,0.029398547299664863,2.9292833764563864,0.0033974453165146012
77,-0.03466599431599218,-3.453843017034778,0.0005526589774499231
78,-0.025982620053200452,-2.58904127177115,0.009624355862714557
79,0.010584883579174177,1.0548803444302088,0.2914800528093662
80,0.021436444450055724,2.1361520691496136,0.032667020796803836
81,0.0031150628538802218,0.3104524093224632,0.756216944596479
82,0.04464219065671708,4.446913797802603,8.711277433895344e-06
83,-0.10886289194945972,-10.817607164267095,2.840978344567916e-27
84,-0.013919548593571453,-1.3871818532798539,0.16538631746203314
85,-0.004341761240020778,-0.4327062469310424,0.66522819093292
86,0.02279956347250482,2.2719533217683776,0.02308932979696915
87,0.02011459430762944,2.0044565620795347,0.045021175556386406
88,0.019164257634039228,1.9097715608265748,0.05616263249774618
89,-0.0014417645465434044,-0.143688956225774,0.8857460923519751
90,0.04485509967233446,4.468100936554312,7.891706891062829e-06
91,0.00443572675028969,0.4420708953847781,0.6584379046156619
92,0.04254701710675765,4.238401706836022,2.2511670408918462e-05
93,-0.02458612833704837,-2.4499308939991846,0.014288363463114613
94,-0.013359340756732832,-1.3313582480093245,0.18307116062474138
95,0.04561263009627314,4.5434823282621535,5.53324460755695e-06
96,-0.02321159771858416,-2.313001163428689,0.02072257517567183
97,-0.004690155458711218,-0.4674273544767495,0.6401941554711226
98,0.09303831969694586,9.25243619526001,2.194331818191795e-20
99,-0.0060955488462440055,-0.6074884944771108,0.5435267758688243
100,0.004234986672929359,0.4220650346984289,0.6729775485909921
101,0.028360767086634445,2.8259208204319353,0.004714491614236681
102,0.003648681805608906,0.3636334446028124,0.7161317489017485
103,0.04228088480304545,4.211914148779286,2.5321578711980132e-05
104,-0.004048111535021892,-0.40344093815600623,0.6866238755560514
105,0.05229528166668151,5.2082930329303,1.905857749983265e-07
106,-0.013545006720555298,-1.3498595655351593,0.17706103383853822
107,-0.01997901068485525,-1.9909481065547887,0.04648659264378277
108,-0.026837932509293873,-2.6742388135273876,0.00748990937445622
109,-0.014929204784619645,-1.4877904344870505,0.13680616908754475
110,0.028335057119544826,2.82336005793893,0.004752316759146459
111,0.013821879707084136,1.3774493877333776,0.16837335248730867
112,-0.031262705215693264,-3.1149408999346413,0.0018398176851981368
113,0.025933519083865122,2.584150244824518,0.009761925890561535
114,-0.014685587271463027,-1.4635150342376984,0.14332650285183887
115,-0.04053280629863839,-4.037920821124948,5.392704750381359e-05
116,-0.008865607173203593,-0.8835461275441029,0.37694127145815615
117,0.04933700440704058,4.914034711300582,8.922094288530417e-07
118,-0.036420251567874054,-3.6285102853667683,0.0002850613951507031
119,0.0051335978326571005,0.5116208754144821,0.6089163725277698
120,0.02817259372414469,2.8071783247472295,0.004997756681502682
121,0.05026504232248379,5.006353253821733,5.547091514069141e-07
122,0.023819282334280746,2.373539088618496,0.01761852808388462
123,0.003389314805001525,0.33778466999118145,0.7355254631634778
124,-0.02074037431253101,-2.0668034990237807,0.0387526736501062
125,-0.036717983874721076,-3.6581531552384554,0.00025403923321742217
126,0.011941837993302052,1.1901041579169105,0.23400545625171398
127,0.016315443410613396,1.6259203568094738,0.10396659899034427
128,0.0199747914163544,1.9905277318866406,0.04653283223196832
129,-0.024367134559485335,-2.428115348972809,0.01517751524437215
130,-0.002274167819417914,-0.22664765092515649,0.820697736246401
131,-0.0065367104053774445,-0.6514541894528234,0.5147533397410866
132,0.07917515212330452,7.8784385865324005,3.3149735686070508e-15
133,0.006491490548121759,0.646947634772376,0.5176658349627838
134,0.005108509220689544,0.5091205451966947,0.610667731660925
135,0.04252467540385143,4.236178103893427,2.273564635323628e-05
136,0.039017820204780396,3.8871131796072818,0.00010144346237264317
137,0.0419654266257312,4.180516718843609,2.908474250310071e-05
138,0.05031226653138509,5.011050811291264,5.413361746188976e-07
139,0.06046201685932721,6.020269608590661,1.7412678985933575e-09
140,-0.018579405609453897,-1.8514996401816683,0.06409770645865395
141,0.04347736710645572,4.33099383674668,1.4843783718810245e-05
142,-0.012478602258796915,-1.2435931388183912,0.2136493426589784
143,0.03173395582897926,3.1618717473227678,0.0015675858887320212
144,0.02386346484098836,2.3779405270491836,0.017409633600277644
145,0.02824800548952371,2.8146895263394542,0.0048824378390890846
146,0.022315727261325382,2.223751659040391,0.026165157453949945
147,0.003672562601746251,0.3660134268190095,0.7143550565814425
148,0.00012917410909176795,0.012873740386944374,0.989728525026978
149,-0.021345028393932496,-2.127044492732811,0.033416386559211586
150,-0.005071765075611291,-0.5054586240779211,0.6132367523632458
151,0.04121220086083847,4.1055459454654475,4.0336109826554455e-05
152,0.03552484901634373,3.5393591955773354,0.0004010996803498258
153,0.0010048081928694052,0.10014109402203122,0.920232310973586
154,0.032630423413738785,3.251146135940965,0.0011494076078362298
155,0.011540359734605325,1.1500961966495509,0.250104252707683
156,0.06439099590967444,6.410699799623123,1.4485317891640182e-10
157,-0.031075370493555233,-3.096284344529052,0.0019596234729137734
158,0.03475407245190618,3.462613135629017,0.0005349569591133747
159,-0.0005304040479015777,-0.05286108500603307,0.9578425906882329
160,-0.018163194502424373,-1.8100297322018444,0.07029117654762986
161,-0.007733332463121191,-0.7707072857488111,0.44088045245956
162,0.016150192616129468,1.609454397053645,0.10751701894390078
163,-0.006699200202097036,-0.6676477037310736,0.5043584994475442
164,0.0030126421210125353,0.3002450337139702,0.7639902567477574
165,0.029673792535405884,2.95669692276305,0.0031095359967280825
166,0.017368435102122583,1.7308412192186045,0.0834800879164556
167,0.029875856588527303,2.9768216437898607,0.0029125339312742787
168,0.0090955249960152,0.9064587950287918,0.36469306499851595
169,0.0251440411636736,2.505507803944168,0.012227569994167463
170,-0.011214257338294236,-1.117599357655053,0.2637381432541456
171,0.0022205968411730657,0.22130868429831604,0.8248520885316826
172,0.031127721521726492,3.101497969218582,0.0019254419305788399
173,-0.017906032375423996,-1.7844067068007357,0.07435760205623733
174,0.00592082479389098,0.5900756302633786,0.5551399461130959
175,0.018953714556558598,1.8887941443962006,0.058919417716977764
176,0.028074682740058778,2.797426108707237,0.005151154822575635
177,-0.04724985232575283,-4.706387931803581,2.5214449440616417e-06
178,0.01852716310211316,1.8462943944551617,0.06484947123448154
179,0.030089146458166006,2.9980642110511617,0.002717004217555608
180,-0.005041919387265664,-0.502484202332379,0.6153269621315403
181,-0.017530374990795218,-1.7469767773916305,0.08064136643526458
182,-0.0067992354325756505,-0.6776170669566264,0.49801452199767837
183,0.05884727194154116,5.859768693201847,4.635123394187757e-09
184,-0.0013042742894317442,-0.129986431843182,0.8965771614303943
185,0.029867642108767956,2.9760035200521653,0.002920315099864917
186,0.03254309929591084,3.2424501665169796,0.0011850667125730932
187,0.02582685689126619,2.5735254192373285,0.010066825179169426
188,0.06840362059148176,6.809290058101628,9.808154970956683e-12
189,0.037903545779686174,3.776185404056637,0.0001592484723842008
190,0.047729397025532,4.754099675884965,1.9933268358312346e-06
191,0.007550420345788947,0.7524787100400643,0.4517632283098353
192,0.0033464207460615135,0.3335098018359426,0.7387494917753203
193,-0.007206762387013686,-0.7182304942885692,0.4726151784401841
194,0.03791526257212402,3.7773518660410303,0.00015850472271027732
195,0.017206684741193676,1.7147244775351744,0.08639575361186946
196,-0.00220211781257401,-0.21946703547809465,0.8262862557955112
197,-0.013275937691889724,-1.323047243011657,0.18581966751416257
198,0.034640235475339023,3.4512781494589597,0.0005579382403148389
199,0.008503192623441642,0.8474292380616347,0.39675591331451376
200,0.004767726933701428,0.47515814742542867,0.6346742556060887
201,0.04560390278960254,4.542613901329064,5.5560958367279475e-06
202,0.04726709782819427,4.708103781183376,2.5003180200344693e-06
203,0.013804214488211059,1.3756890897915217,0.16891791115752686
204,0.010170465184561338,1.0135819440555336,0.31078227695436533
205,-0.01295362349452343,-1.290928931055104,0.196728322278365
206,0.022048449406847692,2.1971240544951214,0.028011587607263747
207,0.01179710705898986,1.175681517626317,0.23972216696007576
208,-0.02173371042426028,-2.165767825251769,0.03032893315636106
209,0.004695942148658557,0.4680040576167168,0.6397816880221789
210,-0.006118634277891121,-0.6097891687164161,0.5420014773783808
211,0.006930950378969771,0.6907435683203004,0.4897267044877055
212,-0.003284315129290666,-0.32732028748918246,0.7434256496247749
213,0.005763538322162384,0.5744005587541829,0.5656967749044052
214,-0.030823395356497526,-3.07119003172139,0.002132074086996782
215,-0.03313528941538703,-3.301421313658749,0.0009619631303531793
216,-0.03072657632867881,-3.0615477051558204,0.002201959006562461
217,0.0027064773769911064,0.2697322530321995,0.7873662455695005
218,0.015748238550353143,1.5694025188966219,0.11655417750847745
219,-0.004341586387341015,-0.4326888210225591,0.6652408522717191
220,0.0025764010475709132,0.2567686634014683,0.7973573621749863
221,-0.0152728566814236,-1.5220335900575008,0.12800066438484334
222,0.012094073578478507,1.2052746068417595,0.22809730910369552
223,-0.011466556543711185,-1.1427415581525773,0.25314590971958084
224,0.0038313088662173273,0.38183421821361,0.7025843358970645
225,0.022012175799682576,2.1935102716443,0.02827063535171565
226,0.014377218355046389,1.4327872586106536,0.15191864365119004
227,-0.004161111034258106,-0.4147025435791445,0.6783596701021729
228,0.0017347510439931478,0.17288849933679837,0.8627390717254799
229,0.0025190971507814274,0.2510576745003197,0.8017695189016574
230,-0.024597833609858795,-2.451096935459516,0.014242159312611464
231,0.012729671129570708,1.2686121661525818,0.2045794229835245
232,0.004901968872158745,0.48853672302369294,0.6251697207573093
233,0.027374860473961295,2.7277206345374587,0.00637735928849521
234,0.013873021658037799,1.3825455604686947,0.16680425135893107
235,0.022636689561724675,2.255727271502884,0.0240877165451694
236,-0.005513023608830015,-0.5494343751762961,0.5827073890225178
237,0.002499136956923332,0.24906841253578513,0.8033078627702772
238,0.041052610561855905,4.089661005123762,4.3200410785703894e-05
239,-0.015500628608171986,-1.5447297506456914,0.1224116455623061
240,0.01925517053595339,1.9188296100708557,0.05500590120957538
241,0.026797052855488574,2.670166863436276,0.007581356065072741
242,0.024860118324784842,2.4772247590335192,0.01324084910196541
243,-0.011415237041253109,-1.1376274595611588,0.255276075424847
244,0.0030409655398261027,0.3030677807822222,0.7618382073421827
245,-0.007260763050474633,-0.7236120932683565,0.46930391490233103
246,0.012375045734384976,1.2332736908738726,0.2174736700979557
247,0.0208804671132326,2.08076088629227,0.037455797945358034
248,0.024232636395933357,2.4147169331427425,0.0157474424918138
249,-0.008967844656679323,-0.8937347046943324,0.37146385221723
250,0.03080912842887481,3.069769173481236,0.0021422426736046564
251,-0.009879270256821927,-0.9845630833506839,0.32483873061319946
252,0.023666517942332828,2.358320725631392,0.018357824481175216
253,0.025283768760028028,2.5194266927089783,0.011754611424429896
254,0.04202934318603723,4.18687835964413,2.82817295732014e-05
255,-0.010535578760079295,-1.0499669420011533,0.29373331190265906
256,-0.00911962093915475,-0.9088600937934735,0.36342398082838534
257,0.072883089671603,7.254061042040369,4.0445769760328145e-13
258,0.031119401159583063,3.1006693474602094,0.0019308376867715547
259,0.018977619735173052,1.8911759383138655,0.058600862203422296
260,0.0032134898083886363,0.32026175549179686,0.7487699122221176
261,-0.03078395554644679,-3.0672621775179003,0.002160292879900655
262,-0.01289406390455778,-1.2849938507928533,0.19879443285966214
263,0.01548217339310023,1.5428907992094192,0.1228572735859695
264,0.03774054827152767,3.7599581525694497,0.00016994178210853086
265,-0.022197516812209134,-2.2119749508685604,0.02696839576832788
266,0.02213494469197538,2.2057411887739624,0.027402126209942448
267,0.014779611603114475,1.4728841556990837,0.14078227506652863
268,0.006335457128776554,0.6313975233015822,0.5277806350103478
269,0.013580981070197637,1.353444344132763,0.1759137189866733
270,-0.005946962114329388,-0.5926804571841142,0.5533950226394702
271,0.015061661499889984,1.5009891008746805,0.1333583806157512
272,0.004099619892580144,0.40857429637840265,0.6828520968067004
273,0.008369729636477431,0.8341287695061196,0.4042084247776708
274,0.019190007947878333,1.912337179397718,0.05583295995771899
275,-0.006099101534828118,-0.6078425523938623,0.5432919039225232
276,-0.011429814163931008,-1.139080101587396,0.25466974610352844
277,-0.025249251361341363,-2.5159882675857093,0.011869913408162451
278,0.06647703952696787,6.61793470927201,3.642518267285615e-11
279,-0.013766998266758347,-1.3719805778461402,0.17006948409996026
280,0.006634156583600567,0.6611655474574937,0.5085061531466769
281,-0.007967193908602782,-0.7940132908615826,0.42718769397694767
282,-0.0028491406398387853,-0.28395026624109243,0.7764484942613954
283,-0.03842294218583016,-3.82789301973946,0.00012924490619701403
284,-0.009500378869614311,-0.9468046963038974,0.34373830826506135
285,0.012167265630624109,1.2125682630745342,0.22529492894305392
286,0.037468552581116844,3.7328792316790924,0.00018930337286251724
287,0.0004629686108833308,0.0461403407488067,0.9631983929633631
288,-0.004830206795241278,-0.48138490322128896,0.6302429642966755
289,0.0788640742306577,7.8475800864860865,4.241415637939966e-15
290,0.02183901451956367,2.1762589015651943,0.029535906794717365
291,0.026794820837789824,2.6699445359043095,0.00758637773033433
292,0.06120819588204248,6.094429761591963,1.0982824119291372e-09
293,0.016557915856690763,1.6500807344722648,0.09892642455767145
294,0.030194541772954518,3.008560963724004,0.002624881328556721
295,0.07165261327783803,7.131906769250781,9.898791826829518e-13
296,0.00540204034741031,0.5383738166303416,0.5903189990852524
297,0.022222339090538633,2.21444787255345,0.026797984819986184
298,0.009621265359640951,0.9588516510965821,0.33763348450086095
299,0.0822909372238266,8.187457193050873,2.668030795105731e-16
300,-0.004876588319227085,-0.48600729357970696,0.6269619947492009
301,0.03195977996247725,3.1843607215553,0.001450741054080965
302,-0.04943926684498801,-4.924207796224601,8.470279257279156e-07
303,0.011989430568569619,1.1948468165502946,0.2321468850514875
304,0.03502510354428015,3.4895999985854402,0.0004837440323190943
305,-0.00018162026109459084,-0.018100624786626773,0.9855585795262359
306,-0.014002332232230979,-1.3954310247795267,0.16288590108737888
307,0.013535846290942078,1.3489467449447803,0.17735407221960664
308,0.01796757276197594,1.7905384613858395,0.07336738993517766
309,8.366796886298415e-05,0.008338510867434803,0.9933469080179704
310,0.006400896909983206,0.637919179621157,0.5235262919492536
311,0.008119426269559754,0.8091843252405184,0.4184091297041611
312,0.003796384409110118,0.37835361752607216,0.7051679194586563
313,-0.030241118649826135,-3.0131997304396063,0.0025850871966332776
314,0.02649791358159303,2.640369926197142,0.008281557615689378
315,0.029988375378042206,2.9880279583031877,0.002807838675491589
316,0.033424576110938346,3.3302282726287418,0.0008677481279182758
317,0.008061205663527434,0.8033822322487916,0.42175384142199257
318,0.000962950160424141,0.095969444937645,0.9235448399298816
319,-0.0048910587242631965,-0.48744941622090293,0.6259398813741541
320,0.03011725640415841,3.0008638010120947,0.0026921495058595066
321,-0.030773540321284425,-3.0662249125589334,0.0021678018154615277
322,0.011227488290242005,1.118917855348575,0.26317518483673263
323,0.00848019185037166,0.8451370606434216,0.3980343183107792
324,-0.019124787111312196,-1.9058389329924297,0.0566711059772777
325,0.010601809962392473,1.0565671184674654,0.2907091937978482
326,0.04220973991767181,4.2048331804804375,2.612747924686869e-05
327,0.00766677476236948,0.7640743119728874,0.4448229594446066
328,0.055090738479581805,5.486293289425597,4.104552138974422e-08
329,0.019259304353092453,1.9192414797522055,0.05495378026126137
330,0.04856323808919045,4.837057830847673,1.3177509815861107e-06
331,-0.03232344974175176,-3.22057671256022,0.0012793294871088932
332,0.026992549967747057,2.6896399247909297,0.00715291528022154
333,0.03026351055183358,3.015429820874025,0.0025661531642737754
334,-0.01946137306019789,-1.9393743793705873,0.05245576792121212
335,0.01179416415773953,1.1753882530109032,0.239839420997511
336,-0.02937719031118556,-2.9271562746938704,0.003420769484116424
337,0.03140217933993505,3.1288309402037737,0.0017550325325275296
338,0.058812154687710415,5.856277886017621,4.733559332470723e-09
339,0.0616157504602284,6.1349330733355005,8.519505263276974e-10
340,0.01644084463359303,1.638415571523704,0.10133503303677087
341,0.03882676653415152,3.86809399231033,0.00010968938626364008
